"filename", "language", "JSON", "TypeScript", "HTML", "CSS", "Markdown", "JavaScript", "JSON with Comments", "XML", "Docker", "Properties", "SCSS", "comment", "blank", "total"
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\c509e3ffbbac652363f4e65ed3ca26c4453b9caef3cf91c2728dfab3d32f2ee5.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\c572a43a2f130114b11ad92e33a9dbcbfa80f20b7c37874939249b0387ff2f7a.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\c61bc69ee55987892cad772e595550476a80468e09334680e9982b5a9182b419.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\c6a2821ae0e6dc08ed19695e66df64f1b42d99d166fa6f9e02fb7f851c805e72.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\c9815f7c1b536ae8ce98e9450c8d5e4deed419a3cd666a2bb89b65e90dc9e6aa.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ca11707a5419c219b2bb1e86299e249d52ea1af2f333afe39c418a9181627d86.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ca812d24af94a2e47e1dad9aea83d52846ab34d68c1666b9bbde6202a52d6722.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\cb5c4fbf2314643d379e51bc9c1421842e3c9e2f8067b96617877469ba4c2577.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ce5c82d8a4b0cbd277eb5c1948a70947a93e574edcdb8fb1aca2236ad4b52aed.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\cf75b36f1e1392082dc06e37b8a031b7fc4858018c5b39d4403c997e235bb3f5.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d16e6c1aef826a94482106e18ba381e5ad67513a7551758e499b0baba2c2135c.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d1f7483c9e239e0ac9a7882715dfbce3fa9ee865903a5246b582052ca33e8271.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d27de6c1f55a4d5f74925f43997e9b519e3d4b63e3ea15844d0a858fedb40d72.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d33db6e31ece7802a22e1d42e77b11c4478c3ebb7a25f106580b920b32a7a114.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d42d35aa7f03f3d7c307ff3f8a13894418a34c01a09a8e86e5a03d0b234641e7.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d48e608d1be1e6dd7eddadd1f9a54bfcdeb92a250382c66d6764cc5aab6b7444.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d56cffd06fa0a5437623a8e69079c2795e9ea0de0fc078dd56dd62296d44b740.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d6de85f158a40a7090953c902e8c3f38377c4b685ab3fcbc040c6ccfe9ab147a.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\d9fa6296a992232165b7e64aa3cde64de70a746590d4e93418f23963553dd51d.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\da86b2e0b1476f59da46db56f06c31c136e69e785d690a56b49a6febe72a1dd7.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\db2c6be8839d7ff1468e42efd49e9b0415cd9962080e08d1f29b5303f92c6a0a.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\db50dcf85ed3942533645a157df3de5ae11ed6f2944812cef0516ea24ef2eb38.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\de0c19458d05d3bac82c56b7ff3772946e9c8ae5e8196409ffa4a46bb5823470.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\deca47940ade430d023bc079add1fe40755b68a96b347755676cd1a4aec074bb.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\df191fd134a325fa5327d5722d0d682b1e37682c4c6329b9c33a09b819ab1b4e.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e0211b2d3b1a5339a1127c92150d1e82df9695c29366e594d53f9ab8a0b37251.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e1b4a655b4eb2ae0366912de77d7e79e5909d8e17142cbfdce183bc78f279ff6.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e1ea53d3a1f93738b9178da8c5dc0582afd4af6f04199bb7f9ccdafe13185ce9.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e23d451e3157ea9fcef984ebd914d59493be6e76557b469285a2de691fa57b2c.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e358f47eda7b81e24c607e82e3cc74ce4329bba78e93926282df7eea175d7fa0.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e3db40376959f8fe0b48158b81da452ef0eaebf3bcce755d6b6733890c34d7c7.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e4ba08429adc43cf5c770d99a5074a933aaf4e82947b0860b9aeb77d4c085b38.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e7142d3bdaf2b157f2824a8417c464f41d4c38d81b485a9554becce25f450ab3.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e79d1fe7e026a919a8452912081d174a9fc5618ed5ed09d067708bc7146c14cd.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e8fafe204b4bb7df3f1cdbd5c831be2d3aba9be5d412cea187f9d63c1903e687.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e9a61673e6e02d1b37532d295ff4dfca9cb2cf3b1c0af50cbc60e212415f94ae.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\e9ea6c918fcf4651c0f5c04d901adc8f3adfce3ed8809681135fd5a6bb2a2818.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ea48d93aacdb1f8581660982e3d4eb44ba8f1ef25bb3c9183e288744b8571dfe.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\eb1dbf2ca1ea06c584be5f59ae94f43b5773eda895e18e38658db9e760d57200.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ec0e274b378b8db36844499e6ba53daabbd8e69d2dfbc6bb2f89a0cba189da50.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ecb55cedc9030771a911df20c00a4b759a8ac9187e49cb45be5c0b10b3b88528.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ed08fb63e697bfd8f97f54260eec8c98fc6b82d02bcf1de64501f86404f28d9d.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ed510b5c37de4b892af33705eca501c136e0b8981fddb449197efa14b28857f2.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ee1d5ec3ab097ba778ed51d7facc1868e6ca2871df1d0126a3f2fede6b53d997.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\eefb8df640edecab1080ae9deee8ac82ad6880f79b2f37bcf6d50f1a77a0bb4e.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ef1bfe69c466accd4237e2da836624a79068aea9679fab97d758179f3fc1213b.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f0fc215ccc12ba250adb33612772eef9407513599ea2eb47a8f4f202691ab094.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f185e777042884088869cb13bd36f8f0fc95046598d0788df441f0a4626a8816.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f1b15252334076418cd528fb5a97c78df3d78112122f924900a1dc214722c78f.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f46902d2ed97ab9b4c849c9d4666d6b103df354b8e35d46c4d8cb207ec3e7f65.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f5d1137eb817a275c57a7cc7c8dc560f7b93f7cb93deee11f2df85d353f7daed.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f6f7915c07a60dbf7952cd273edb834838964c8bede76fb1c62c823ce99d065e.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f76eaeba9495e84820b6397a1ad56f87d9ab28a047bd71defb053b176ca62dae.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f7f6218d58af7e9712bf9a64488820e86e9bb6ac76dcb3a2e7ffda2c9330a4ec.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f8768a3fe0ba4d94a93bcd112c45e015c0bde1857b3dbc23aa5b40d8d7d24070.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f9321c0e584d6ec91c8f19459c8e2576b4bbf6b79a0398f4c87599129c43bd19.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f9369d54993c69b5a405a7c7a992df009e8d72fa39bf5360ca146f34af2f1648.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\f96ed4c7c5b78b203b132dbef8c235ea98faa39dabf3be0b44b5e6c5a85defd1.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\fa2e034ba26ef4b46076635694a1955374ddde9465bad722e9017443e39b193b.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\faacc8e589cb67542dc481dc031314a324e7d60edaf471f2ce71433e395b5373.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\fbaf595242a93ce207824292f345f138e18be732d5ed01436a3ef69341b5fb2b.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\fcafb90fc7f3a4d1331527ba03fac1c808d59f444db0a1c9f612644524de4266.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\fd8dcf057774c6cb2ed92c20bb17f1b41a590297cae4d18dca7b0547b324a8b6.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\fd9d679525d2329f9cd44874def087fbf96e25cec01071ce99fee7b4e503d4b6.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\.angular\cache\15.0.0\babel-webpack\ffefadc49d386898779cfa06965bb70e5f07b6269503f747985fde210d60fc64.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\dist\angular-test\index.html", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\dist\angular-test\main.81d1c3c67616ff5f.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\dist\angular-test\polyfills.125b2b1f5b5bda4b.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\dist\angular-test\runtime.0ecabf6f212b1ce5.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\angular\angular\dist\angular-test\styles.ef46db3751d8e999.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\README.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 19, 38
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular.json", "JSON", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\README.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 19, 38
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\angular.json", "JSON", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\package-lock.json", "JSON", 20701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20702
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\package.json", "JSON", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app-routing.module.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app.component.html", "HTML", 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 22, 73, 485
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app.component.spec.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app.component.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\app\app.module.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\index.html", "HTML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\main.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\tsconfig.app.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 1, 31
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\angular\tsconfig.spec.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\package-lock.json", "JSON", 19033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19034
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\package.json", "JSON", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app-routing.module.ts", "TypeScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app.component.html", "HTML", 0, 0, 390, 0, 0, 0, 0, 0, 0, 0, 0, 22, 73, 485
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app.component.spec.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app.component.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\app\app.module.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\index.html", "HTML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\main.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\tsconfig.app.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 1, 31
"c:\Users\yongk\Desktop\programming\PeakVisor\PeakVisor\frontend\e2e\tsconfig.spec.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
